,cls,duration,pps,bps,max_flowiat,mean_flowiat,has_active,has_std_active,has_fiat,has_biat,has_min_flowiat,has_std_flowiat,has_mean_fiat,has_mean_biat
17312,12,955835.0,17.7854964507,2168.7843613176,257659.0,59739.6875,0,0,1,1,1,1,1,1
17313,12,869119.0,20.7106276586,2445.0046541383,209599.0,51124.6470588235,0,0,1,1,1,1,1,1
17314,12,882259.0,19.2687181429,2349.6501594203,244936.0,55141.1875,0,0,1,1,1,1,1,1
17315,12,861871.0,19.724529541,2405.232337554,242649.0,53866.9375,0,0,1,1,1,1,1,1
17316,12,873618.0,19.4593060125,2372.8906684615,247800.0,54601.125,0,0,1,1,1,1,1,1
17317,12,145945.0,102.7784439344,12155.2639693035,37223.0,10424.6428571429,0,0,1,1,1,1,1,1
17318,12,160980.0,93.1792769288,11020.0024847807,39224.0,11498.5714285714,0,0,1,1,1,1,1,1
17319,12,142441.0,105.3067585878,12454.2793156465,37865.0,10174.3571428571,0,0,1,1,1,1,1,1
17320,12,143731.0,97.4041786393,11980.7139726294,65293.0,11056.2307692308,0,0,1,1,1,1,1,1
17321,12,911853.0,18.6433558918,2119.8592316963,255237.0,56990.8125,0,0,1,1,1,1,1,1
17322,12,575406.0,26.0685498587,3199.4800193255,130733.0,41100.4285714286,0,0,1,1,1,1,1,1
17323,12,571805.0,26.2327191962,3219.6290693506,132501.0,40843.2142857143,0,0,1,1,1,1,1,1
17324,12,569046.0,28.1172348105,3326.6203435223,132629.0,37936.4,0,0,1,1,1,1,1,1
17325,12,781363.0,20.4770382012,2422.6895821788,138606.0,52090.8666666667,0,0,1,1,1,1,1,1
17326,12,165264.0,84.7129441379,23187.1429954497,113624.0,12712.6153846154,0,0,1,1,1,1,1,1
17327,12,166523.0,84.0724704695,23017.8413792689,114215.0,12809.4615384615,0,0,1,1,1,1,1,1
17328,12,165698.0,84.4910620527,25431.8096778477,113556.0,12746.0,0,0,1,1,1,1,1,1
17329,12,167779.0,83.4431007456,22833.6084968917,115361.0,12906.0769230769,0,0,1,1,1,1,1,1
17330,12,167998.0,83.3343254086,22815.7478065215,116643.0,12922.9230769231,0,0,1,1,1,1,1,1
17331,12,37713.0,79.5481664148,33251.1335613714,37661.0,18856.5,0,0,1,0,1,1,0,0
17332,12,37870.0,79.2183786639,33113.2822814893,37824.0,18935.0,0,0,1,0,1,1,0,0
17333,12,37400.0,80.2139037433,33529.4117647059,37353.0,18700.0,0,0,1,0,1,1,0,0
17334,12,36831.0,81.4531237273,34047.4057180093,36779.0,18415.5,0,0,1,0,1,1,0,0
17335,12,37422.0,80.1667468334,33509.7001763668,37373.0,18711.0,0,0,1,0,1,1,0,0
17336,12,171015.0,81.8641639622,23682.1331462152,116049.0,13155.0,0,0,1,1,1,1,1,1
17337,12,259016.0,54.0507150137,16249.9613923464,207120.0,19924.3076923077,0,0,1,1,1,1,1,1
17338,12,164997.0,84.8500275763,23224.6646908732,113098.0,12692.0769230769,0,0,1,1,1,1,1,1
17339,12,167182.0,83.7410726035,22921.1278726179,115052.0,12860.1538461538,0,0,1,1,1,1,1,1
17340,12,167052.0,83.8062399732,22926.9927926634,115256.0,12850.1538461538,0,0,1,1,1,1,1,1
17341,12,167426.0,89.5918196696,32294.8645968965,115640.0,11959.0,0,0,1,1,1,1,1,1
17342,12,208627.0,9.5864868881,3283.3717591683,208627.0,208627.0,0,0,0,0,1,0,0,0
17343,12,213673.0,9.3600969706,3205.8332124321,213673.0,213673.0,0,0,0,0,1,0,0,0
17344,12,490774.0,32.60156406,4427.6999189036,256550.0,32718.2666666667,0,0,1,1,1,1,1,1
17345,12,4447584.0,3.8222999273,915.7780943541,4213861.0,277974.0,1,0,1,1,1,1,1,1
17346,12,9403530.0,1.8078317398,236.506928781,8714997.0,587720.625,1,0,1,1,1,1,1,1
17347,12,3987308.0,4.5143239499,1281.5664102196,3752814.0,234547.529411765,1,0,1,1,1,1,1,1
17348,12,5834616.0,2.9136450454,697.9036838071,5596768.0,364663.5,1,0,1,1,1,1,1,1
17349,12,274485.0,10.9295589923,3712.4068710494,273411.0,137242.5,0,0,1,0,1,1,0,0
17350,12,275906.0,10.873268432,3693.2868440701,273410.0,137953.0,0,0,1,0,1,1,0,0
17351,12,275965.0,10.8709437791,3692.4972369685,272330.0,137982.5,0,0,1,0,1,1,0,0
17352,12,272921.0,10.9921918797,3733.6811751386,271916.0,136460.5,0,0,1,0,1,1,0,0
17353,12,282482.0,10.6201457084,3607.3094922862,280700.0,141241.0,0,0,1,0,1,1,0,0
17354,12,276545.0,10.8481440634,3684.752933519,272906.0,138272.5,0,0,1,0,1,1,0,0
17355,12,272914.0,10.9924738196,3733.7769407213,271929.0,136457.0,0,0,1,0,1,1,0,0
17356,12,273351.0,10.9749004028,3727.8078368106,271621.0,136675.5,0,0,1,0,1,1,0,0
17357,12,276475.0,10.8508906773,3685.6858667149,275492.0,138237.5,0,0,1,0,1,1,0,0
17358,12,280204.0,10.706485275,3636.6361650797,276511.0,140102.0,0,0,1,0,1,1,0,0
17359,12,276419.0,10.85308897,3686.4325534786,272263.0,138209.5,0,0,1,0,1,1,0,0
17360,12,273215.0,10.98036345,3729.6634518603,271763.0,136607.5,0,0,1,0,1,1,0,0
17361,12,276315.0,10.8571738776,3687.8200604383,272529.0,138157.5,0,0,1,0,1,1,0,0
17362,12,278101.0,10.7874477258,3664.1364108723,274465.0,139050.5,0,0,1,0,1,1,0,0
17363,12,274484.0,10.9295988109,3712.4203960887,273497.0,137242.0,0,0,1,0,1,1,0,0
17364,12,274113.0,10.9443915466,3717.4449953122,273121.0,137056.5,0,0,1,0,1,1,0,0
17365,12,274793.0,10.9173086651,3708.2458432347,273540.0,137396.5,0,0,1,0,1,1,0,0
17366,12,275466.0,10.890636231,3699.1861064523,271894.0,137733.0,0,0,1,0,1,1,0,0
17367,12,277937.0,10.7938129864,3666.2984777126,271894.0,138968.5,0,0,1,0,1,1,0,0
17368,12,278531.0,10.7707939152,3658.4796665362,274841.0,139265.5,0,0,1,0,1,1,0,0
17369,12,274724.0,10.920050669,3709.1772105823,273170.0,137362.0,0,0,1,0,1,1,0,0
17370,12,275780.0,10.8782362753,3694.9742548408,272014.0,137890.0,0,0,1,0,1,1,0,0
17371,12,278506.0,10.771760752,3658.8080687669,274951.0,139253.0,0,0,1,0,1,1,0,0
17372,12,277072.0,10.8275105388,3677.7444130046,273582.0,138536.0,0,0,1,0,1,1,0,0
17373,12,272916.0,10.9923932639,3733.7495786249,271932.0,136458.0,0,0,1,0,1,1,0,0
17374,12,275559.0,10.8869606872,3697.9376467472,271868.0,137779.5,0,0,1,0,1,1,0,0
17375,12,275367.0,10.8945516347,3700.5160385958,273230.0,137683.5,0,0,1,0,1,1,0,0
17376,12,282441.0,10.6216873613,3607.8331403727,278731.0,141220.5,0,0,1,0,1,1,0,0
17377,12,296511.0,10.1176684845,3436.6347285598,292832.0,148255.5,0,0,1,0,1,1,0,0
17378,12,281254.0,10.6665149651,3623.0595831526,278788.0,140627.0,0,0,1,0,1,1,0,0
17379,12,282685.0,10.6125192352,3604.7190335533,279001.0,141342.5,0,0,1,0,1,1,0,0
17380,12,275948.0,10.8716134924,3692.7247162509,272315.0,137974.0,0,0,1,0,1,1,0,0
17381,12,275948.0,10.8716134924,3692.7247162509,274974.0,137974.0,0,0,1,0,1,1,0,0
17382,12,285728.0,10.4994960242,3566.3288162168,282131.0,142864.0,0,0,1,0,1,1,0,0
17383,12,275858.0,10.8751604086,3693.9294854599,272062.0,137929.0,0,0,1,0,1,1,0,0
17384,12,275039.0,10.907544021,3704.9291191431,274054.0,137519.5,0,0,1,0,1,1,0,0
17385,12,276735.0,10.8406959727,3682.2230653875,275350.0,138367.5,0,0,1,0,1,1,0,0
17386,12,274102.0,10.9448307564,3717.5941802687,273134.0,137051.0,0,0,1,0,1,1,0,0
17387,12,275540.0,10.8877114031,3698.1926399071,271786.0,137770.0,0,0,1,0,1,1,0,0
17388,12,273156.0,10.9827351404,3730.4690360087,271917.0,136578.0,0,0,1,0,1,1,0,0
17389,12,271982.0,11.0301417006,3746.5714642881,271032.0,135991.0,0,0,1,0,1,1,0,0
17390,12,274134.0,10.9435531528,3717.1602209139,272706.0,137067.0,0,0,1,0,1,1,0,0
17391,12,277535.0,10.8094474571,3671.608986254,273703.0,138767.5,0,0,1,0,1,1,0,0
17392,12,275366.0,10.8945911986,3700.5294771323,271682.0,137683.0,0,0,1,0,1,1,0,0
17393,12,280974.0,10.6771445045,3626.6700833529,279976.0,140487.0,0,0,1,0,1,1,0,0
17394,12,275277.0,10.8981135365,3701.7258979137,271633.0,137638.5,0,0,1,0,1,1,0,0
17395,12,273200.0,10.980966325,3729.8682284041,272245.0,136600.0,0,0,1,0,1,1,0,0
17396,12,278532.0,10.7707552454,3658.4665316732,274970.0,139266.0,0,0,1,0,1,1,0,0
17397,12,275452.0,10.8911897536,3699.3741196288,274475.0,137726.0,0,0,1,0,1,1,0,0
17398,12,274800.0,10.9170305677,3708.1513828239,272676.0,137400.0,0,0,1,0,1,1,0,0
17399,12,278414.0,10.7753202066,3660.0170968414,274710.0,139207.0,0,0,1,0,1,1,0,0
17400,12,272668.0,11.0023911864,3737.1455396306,271713.0,136334.0,0,0,1,0,1,1,0,0
17401,12,275651.0,10.8833271057,3696.7034402197,272039.0,137825.5,0,0,1,0,1,1,0,0
17402,12,276685.0,10.8426550048,3682.8884832933,272972.0,138342.5,0,0,1,0,1,1,0,0
17403,12,285268.0,10.5164266584,3572.079588317,281435.0,142634.0,0,0,1,0,1,1,0,0
17404,12,274867.0,10.9143694951,3707.247505157,273871.0,137433.5,0,0,1,0,1,1,0,0
17405,12,275732.0,10.8801299813,3695.6174836435,271922.0,137866.0,0,0,1,0,1,1,0,0
17406,12,275833.0,10.8761460739,3694.2642830988,272091.0,137916.5,0,0,1,0,1,1,0,0
17407,12,273291.0,10.9773099004,3728.626262848,272310.0,136645.5,0,0,1,0,1,1,0,0
17408,12,274889.0,10.9134959929,3706.9508055979,272373.0,137444.5,0,0,1,0,1,1,0,0
17409,12,272947.0,10.991144801,3733.3255174082,271979.0,136473.5,0,0,1,0,1,1,0,0
17410,12,275138.0,10.9036192747,3703.5960136368,274147.0,137569.0,0,0,1,0,1,1,0,0
17411,12,274044.0,10.9471471734,3718.380989914,271496.0,137022.0,0,0,1,0,1,1,0,0
17412,12,278562.0,10.7695952786,3658.0725296343,276095.0,139281.0,0,0,1,0,1,1,0,0
17413,12,275596.0,10.8854990638,3697.4411820201,272073.0,137798.0,0,0,1,0,1,1,0,0
17414,12,275443.0,10.8915456192,3699.4949953348,271826.0,137721.5,0,0,1,0,1,1,0,0
17415,12,273371.0,10.9740974719,3727.5351079668,272382.0,136685.5,0,0,1,0,1,1,0,0
17416,12,278018.0,10.7906682301,3665.2303088289,274313.0,139009.0,0,0,1,0,1,1,0,0
17417,12,274327.0,10.9358539262,3714.5450502503,272456.0,137163.5,0,0,1,0,1,1,0,0
17418,12,274205.0,10.9407195347,3716.1977352711,273220.0,137102.5,0,0,1,0,1,1,0,0
17419,12,276723.0,10.8411660758,3682.3827437546,273058.0,138361.5,0,0,1,0,1,1,0,0
17420,12,274288.0,10.9374088549,3715.0732077233,271773.0,137144.0,0,0,1,0,1,1,0,0
17421,12,274481.0,10.9297182683,3712.4609717977,273297.0,137240.5,0,0,1,0,1,1,0,0
17422,12,275617.0,10.8846696684,3697.1594640389,271771.0,137808.5,0,0,1,0,1,1,0,0
17423,12,273922.0,10.9520228386,3720.0370908507,272425.0,136961.0,0,0,1,0,1,1,0,0
17424,12,274238.0,10.9394030003,3715.7505524399,272540.0,137119.0,0,0,1,0,1,1,0,0
17425,12,275482.0,10.8900037026,3698.9712576502,271558.0,137741.0,0,0,1,0,1,1,0,0
17426,12,275472.0,10.8903990242,3699.1055352268,271851.0,137736.0,0,0,1,0,1,1,0,0
17427,12,277250.0,10.8205590622,3675.3832281335,273519.0,138625.0,0,0,1,0,1,1,0,0
17428,12,281134.0,10.6710678893,3624.6060597438,277317.0,140567.0,0,0,1,0,1,1,0,0
17429,12,281171.0,10.6696636566,3624.129088704,277419.0,140585.5,0,0,1,0,1,1,0,0
17430,12,276583.0,10.8466536266,3684.2466818279,273579.0,138291.5,0,0,1,0,1,1,0,0
17431,12,286118.0,10.4851844344,3561.4676462159,282465.0,143059.0,0,0,1,0,1,1,0,0
17432,12,272383.0,11.0139032172,3741.0557927624,271398.0,136191.5,0,0,1,0,1,1,0,0
17433,12,280873.0,10.6809839322,3627.9742089841,277092.0,140436.5,0,0,1,0,1,1,0,0
17434,12,275320.0,10.8964114485,3701.1477553393,271641.0,137660.0,0,0,1,0,1,1,0,0
17435,12,273792.0,10.9572230014,3721.8034128097,271261.0,136896.0,0,0,1,0,1,1,0,0
17436,12,275537.0,10.8878299466,3698.2329051997,273570.0,137768.5,0,0,1,0,1,1,0,0
17437,12,272439.0,11.0116393027,3740.2868164984,271278.0,136219.5,0,0,1,0,1,1,0,0
17438,12,273142.0,10.9832980647,3730.6602426577,272116.0,136571.0,0,0,1,0,1,1,0,0
17439,12,276220.0,10.8609079719,3689.0884077909,271412.0,138110.0,0,0,1,0,1,1,0,0
17440,12,273327.0,10.9758640749,3728.1351641075,271652.0,136663.5,0,0,1,0,1,1,0,0
17441,12,276349.0,10.8558380888,3687.3663374935,274193.0,138174.5,0,0,1,0,1,1,0,0
17442,12,273991.0,10.9492647569,3719.1002624174,271971.0,136995.5,0,0,1,0,1,1,0,0
17443,12,275973.0,10.8706286485,3692.3901975918,271432.0,137986.5,0,0,1,0,1,1,0,0
17444,12,286668.0,10.4650676043,3554.6346296064,284481.0,143334.0,0,0,1,0,1,1,0,0
17445,12,272349.0,11.0152781909,3741.5228254923,271372.0,136174.5,0,0,1,0,1,1,0,0
17446,12,273633.0,10.9635899179,3723.9660421075,271808.0,136816.5,0,0,1,0,1,1,0,0
17447,12,276633.0,10.8446931494,3683.580773082,271625.0,138316.5,0,0,1,0,1,1,0,0
17448,12,273661.0,10.9624681632,3723.5850194218,272410.0,136830.5,0,0,1,0,1,1,0,0
17449,12,272684.0,11.0017456103,3736.9262589664,271367.0,136342.0,0,0,1,0,1,1,0,0
17450,12,275206.0,10.9009251252,3702.6809008525,274198.0,137603.0,0,0,1,0,1,1,0,0
17451,12,272921.0,10.9921918797,3733.6811751386,271247.0,136460.5,0,0,1,0,1,1,0,0
17452,12,273490.0,10.9693224615,3725.9131960949,271826.0,136745.0,0,0,1,0,1,1,0,0
17453,12,289530.0,10.3616205575,3519.4971160156,285939.0,144765.0,0,0,1,0,1,1,0,0
17454,12,278311.0,10.7793080403,3661.3716310171,273192.0,139155.5,0,0,1,0,1,1,0,0
17455,12,274915.0,10.9124638525,3706.6002218868,271364.0,137457.5,0,0,1,0,1,1,0,0
17456,12,272995.0,10.9892122566,3732.6690965036,271971.0,136497.5,0,0,1,0,1,1,0,0
17457,12,274181.0,10.9416772132,3716.5230267597,273197.0,137090.5,0,0,1,0,1,1,0,0
17458,12,272915.0,10.9924335416,3733.763259623,271859.0,136457.5,0,0,1,0,1,1,0,0
17459,12,272734.0,10.9997286734,3736.2411727177,271483.0,136367.0,0,0,1,0,1,1,0,0
17460,12,273203.0,10.9808457447,3729.8272712964,272257.0,136601.5,0,0,1,0,1,1,0,0
17461,12,272758.0,10.9987608063,3735.912420534,271748.0,136379.0,0,0,1,0,1,1,0,0
17462,12,272974.0,10.9900576612,3732.9562522438,271280.0,136487.0,0,0,1,0,1,1,0,0
17463,12,272984.0,10.9896550714,3732.8195059051,272032.0,136492.0,0,0,1,0,1,1,0,0
17464,12,273716.0,10.9602653846,3722.8368089553,272197.0,136858.0,0,0,1,0,1,1,0,0
17465,12,274288.0,10.9374088549,3715.0732077233,273105.0,137144.0,0,0,1,0,1,1,0,0
17466,12,273233.0,10.9796400874,3729.4177496862,271647.0,136616.5,0,0,1,0,1,1,0,0
17467,12,275317.0,10.8965301816,3701.1880850075,272125.0,137658.5,0,0,1,0,1,1,0,0
17468,12,272435.0,11.0118009801,3740.3417328904,271394.0,136217.5,0,0,1,0,1,1,0,0
17469,12,277146.0,10.8246195146,3676.7624284673,276166.0,138573.0,0,0,1,0,1,1,0,0
17470,12,273559.0,10.9665556608,3724.9734061025,272197.0,136779.5,0,0,1,0,1,1,0,0
17471,12,274135.0,10.9435132325,3717.1466613165,272616.0,137067.5,0,0,1,0,1,1,0,0
17472,12,272908.0,10.9927154939,3733.8590294165,271463.0,136454.0,0,0,1,0,1,1,0,0
17473,12,275739.0,10.8798537748,3695.5236654953,274158.0,137869.5,0,0,1,0,1,1,0,0
17474,12,272599.0,11.0051761012,3738.0914823605,271390.0,136299.5,0,0,1,0,1,1,0,0
17475,12,272508.0,11.0088511163,3739.3397625024,271506.0,136254.0,0,0,1,0,1,1,0,0
17476,12,275852.0,10.875396952,3694.0098313589,274855.0,137926.0,0,0,1,0,1,1,0,0
17477,12,272670.0,11.0023104852,3737.1181281403,271671.0,136335.0,0,0,1,0,1,1,0,0
17478,12,273296.0,10.9771090686,3728.5580469528,272307.0,136648.0,0,0,1,0,1,1,0,0
17479,12,282635.0,10.61439666,3605.3567321811,281639.0,141317.5,0,0,1,0,1,1,0,0
17480,12,275548.0,10.8873952995,3698.08527008,272794.0,137774.0,0,0,1,0,1,1,0,0
17481,12,273256.0,10.9787159294,3729.1038440144,272269.0,136628.0,0,0,1,0,1,1,0,0
17482,12,273528.0,10.9677985435,3725.3955719341,272516.0,136764.0,0,0,1,0,1,1,0,0
17483,12,276733.0,10.8407743204,3682.249677487,275844.0,138366.5,0,0,1,0,1,1,0,0
17484,12,275975.0,10.8705498686,3692.3634387173,274786.0,137987.5,0,0,1,0,1,1,0,0
17485,12,274217.0,10.9402407582,3716.0351108793,273230.0,137108.5,0,0,1,0,1,1,0,0
17486,12,273901.0,10.9528625306,3720.3223062347,272888.0,136950.5,0,0,1,0,1,1,0,0
17487,12,276863.0,10.8356840748,3680.5206907387,273115.0,138431.5,0,0,1,0,1,1,0,0
17488,12,273333.0,10.975623141,3728.0533268943,271918.0,136666.5,0,0,1,0,1,1,0,0
17489,12,275834.0,10.8761066439,3694.2508900281,274822.0,137917.0,0,0,1,0,1,1,0,0
17490,12,271962.0,11.0309528537,3746.846985976,270970.0,135981.0,0,0,1,0,1,1,0,0
17491,12,275611.0,10.8849066256,3697.23995051,274419.0,137805.5,0,0,1,0,1,1,0,0
17492,12,273384.0,10.9735756299,3727.357855617,272395.0,136692.0,0,0,1,0,1,1,0,0
17493,12,277483.0,10.8114731353,3672.2970416206,276486.0,138741.5,0,0,1,0,1,1,0,0
17494,12,274306.0,10.9366911406,3714.8294240739,271843.0,137153.0,0,0,1,0,1,1,0,0
17495,12,275234.0,10.8998161564,3702.3042211355,271572.0,137617.0,0,0,1,0,1,1,0,0
17496,12,273065.0,10.9863951806,3731.7122296889,272065.0,136532.5,0,0,1,0,1,1,0,0
17497,12,3600762.0,4.7212228967,1130.038586277,3365268.0,225047.625,1,0,1,1,1,1,1,1
17498,12,1036115.0,11.5817259667,1618.546203848,946463.0,94192.2727272727,0,0,1,1,1,1,1,1
17499,12,52275.0,210.4256336681,22553.8020086083,31188.0,5227.5,0,0,1,1,1,1,1,1
17500,12,26875.0,297.6744186047,30920.9302325581,25347.0,3839.2857142857,0,0,1,1,1,1,1,1
17501,12,52142.0,268.4975643435,57247.5163975298,32302.0,4010.9230769231,0,0,1,1,1,1,1,1
17502,12,14976853.0,0.4006182073,101.556715553,8514693.0,2995370.6,1,1,1,1,1,1,1,0
17503,12,5271525.0,1.5175874154,201.6494278221,5004569.0,753075.0,1,0,1,1,1,1,1,1
17504,12,14132179.0,0.919886452,103.5226061034,13457437.0,1177681.58333333,1,0,1,1,1,1,1,1
17505,12,1667816.0,11.3921439775,4074.1904382738,1490036.0,92656.4444444444,1,0,1,1,1,1,1,1
17506,12,94492.0,126.9948778733,32436.6083901283,47311.0,8590.1818181818,0,0,1,1,1,1,1,1
17507,12,51230.0,273.2773765372,58169.0415772009,31221.0,3940.7692307692,0,0,1,1,1,1,1,1
17508,12,53034.0,263.9815967115,56133.8009578761,30434.0,4079.5384615385,0,0,1,1,1,1,1,1
17509,12,52394.0,267.2061686453,56819.4831469252,30668.0,4030.3076923077,0,0,1,1,1,1,1,1
17510,12,69867.0,200.3807233744,42609.5295346873,22802.0,5374.3846153846,0,0,1,1,1,1,1,1
17511,12,57858.0,241.9717238757,51453.5587127104,25409.0,4450.6153846154,0,0,1,1,1,1,1,1
17512,12,282793.0,28.2892433688,3720.0355030004,136535.0,40399.0,0,0,1,1,1,1,1,1
17513,12,267486.0,29.9081073402,3932.9161152359,129565.0,38212.2857142857,0,0,1,1,1,1,1,1
17514,12,272023.0,29.4092778919,3867.3200427905,132588.0,38860.4285714286,0,0,1,1,1,1,1,1
17515,12,276484.0,28.9347665688,3804.9218037934,134096.0,39497.7142857143,0,0,1,1,1,1,1,1
17516,12,484897.0,28.8721109844,3130.5617481651,248777.0,37299.7692307692,0,0,1,1,1,1,1,1
17517,12,479149.0,29.2184685766,3168.1168070892,246674.0,36857.6153846154,0,0,1,1,1,1,1,1
17518,12,473063.0,29.5943669236,4711.8459909145,246310.0,36389.4615384615,0,0,1,1,1,1,1,1
17519,12,1805486.0,2.2154699621,393.7997857641,1768677.0,601828.666666667,1,0,1,1,1,1,0,0
17520,12,4198916.0,0.9526268208,169.0912606968,4198850.0,1399638.66666667,1,0,1,1,1,1,0,0
17521,12,211528.0,75.6401043833,23287.697137022,119529.0,14101.8666666667,0,0,1,1,1,1,1,1
17522,12,169601.0,88.4428747472,26450.3157410628,75910.0,12114.3571428571,0,0,1,1,1,1,1,1
17523,12,169176.0,88.6650588736,24258.7601078167,77193.0,12084.0,0,0,1,1,1,1,1,1
17524,12,166022.0,78.3028755225,22768.0668827023,114529.0,13835.1666666667,0,0,1,1,1,1,1,1
17525,12,167260.0,89.6807365778,24536.6495276815,73987.0,11947.1428571429,0,0,1,1,1,1,1,1
17526,12,171540.0,87.4431619447,24857.1761688236,77694.0,12252.8571428571,0,0,1,1,1,1,1,1
17527,12,169061.0,76.8953218069,22364.7085963055,115148.0,14088.4166666667,0,0,1,1,1,1,1,1
17528,12,165495.0,78.5522221215,22846.6116801112,113918.0,13791.25,0,0,1,1,1,1,1,1
17529,12,170494.0,87.979635647,26335.2376036693,79357.0,12178.1428571429,0,0,1,1,1,1,1,1
17530,12,170235.0,88.1134901753,24107.8509119746,78085.0,12159.6428571429,0,0,1,1,1,1,1,1
17531,12,166455.0,90.1144453456,25622.5406265958,75441.0,11889.6428571429,0,0,1,1,1,1,1,1
17532,12,165000.0,84.8484848485,29193.9393939394,112941.0,12692.3076923077,0,0,1,1,1,1,1,1
17533,12,68012.0,58.8131506205,10439.334235135,67976.0,22670.6666666667,0,0,1,1,1,1,0,0
17534,12,474436.0,27.4009560826,5678.3212066538,244799.0,39536.3333333333,0,0,1,1,1,1,1,1
17535,12,1405631.0,12.8056367567,884.3003604787,351557.0,82684.1764705882,0,0,1,1,1,1,1,1
17536,12,55788.0,197.1750197175,22280.7772280777,27984.0,5578.8,0,0,1,1,1,1,1,1
17537,12,47865.0,229.8130157735,26491.1730909851,36352.0,4786.5,0,0,1,1,1,1,1,1
17538,12,52088.0,211.1810781754,23364.3065581324,31602.0,5208.8,0,0,1,1,1,1,1,1
17539,12,72444.0,151.84142234,27855.999116559,29687.0,7244.4,0,0,1,1,1,1,1,1
17540,12,218524.0,13.7284691842,3541.945049514,218463.0,109262.0,0,0,0,1,1,1,0,0
17541,12,215822.0,13.9003438018,3586.2887008739,215674.0,107911.0,0,0,0,1,1,1,0,0
17542,12,92449.0,140.6180705037,42142.1540525046,41091.0,7704.0833333333,0,0,1,1,1,1,1,1
17543,12,1669125.0,9.5858608552,2389.8749344717,1495947.0,111275.0,1,0,1,1,1,1,1,1
17544,12,1670265.0,9.5793182519,2396.026977755,1494321.0,111351.0,1,0,1,1,1,1,1,1
17545,12,1442710.0,11.0902398958,2754.5383341073,1262401.0,96180.6666666667,1,0,1,1,1,1,1,1
17546,12,10117930.0,0.2965033362,61.1785216937,10080906.0,5058965.0,1,0,0,1,1,1,0,0
17547,12,1443594.0,11.0834486705,2753.5442790702,1264380.0,96239.6,1,0,1,1,1,1,1,1
17548,12,1443186.0,11.0865820483,2752.9369048757,1268514.0,96212.4,1,0,1,1,1,1,1,1
17549,12,1728119.0,12.730604779,7489.0675931461,1549556.0,82291.380952381,1,0,1,1,1,1,1,1
17550,12,1567961.0,10.2043354395,2768.56375892,1393681.0,104530.733333333,1,0,1,1,1,1,1,1
17551,12,52059.0,249.7166676271,56224.6681649667,38768.0,4338.25,0,0,1,1,1,1,1,1
17552,12,10364360.0,0.8683604197,135.7536789536,9996377.0,1295545.0,1,0,1,1,1,1,1,1
17553,12,414838.0,28.9269546184,3941.297566761,125141.0,37712.5454545455,0,0,1,1,1,1,1,1
17554,12,58.0,34482.7586206897,10400000.0,58.0,58.0,0,0,0,0,1,0,0,0
17555,12,311043.0,32.1498956736,3051.0250994236,171412.0,34560.3333333333,0,0,1,1,1,1,1,1
17556,12,208231.0,67.2330248618,18407.4417353804,116355.0,16017.7692307692,0,0,1,1,1,1,1,1
17557,12,215469.0,69.615582752,22601.8592001634,123287.0,15390.6428571429,0,0,1,1,1,1,1,1
17558,12,207385.0,67.5072931986,18487.354437399,114853.0,15952.6923076923,0,0,1,1,1,1,1,1
17559,12,218279.0,64.1380984886,18563.3982197096,125097.0,16790.6923076923,0,0,1,1,1,1,1,1
17560,12,209497.0,66.8267326024,19341.5657503449,116559.0,16115.1538461538,0,0,1,1,1,1,1,1
17561,12,14808126.0,0.7428353865,185.0335417189,12295632.0,1480812.6,1,1,1,1,1,1,1,1
17562,12,539721.0,29.6449461852,5938.2532827146,367465.0,35981.4,0,0,1,1,1,1,1,1
17563,12,124455.0,120.5254911414,27704.7928970311,78904.0,8889.6428571429,0,0,1,1,1,1,1,1
17564,12,2131023.0,7.0388728794,2019.6872581854,1996875.0,152215.928571429,1,0,1,1,1,1,1,1
17565,12,2434955.0,6.160278116,1611.5287551515,2297299.0,173925.357142857,1,0,1,1,1,1,1,1
17566,12,2116581.0,7.0869009974,1853.4608408561,1979822.0,151184.357142857,1,0,1,1,1,1,1,1
17567,12,2899620.0,5.1730916465,1353.2807747222,2762421.0,207115.714285714,1,0,1,1,1,1,1,1
17568,12,2675714.0,5.6059803103,1475.8677496922,2531131.0,191122.428571429,1,0,1,1,1,1,1,1
17569,12,2668623.0,5.6208763846,1480.1641146014,2532959.0,190615.928571429,1,0,1,1,1,1,1,1
17570,12,2674671.0,5.6081663876,1476.817148726,2538836.0,191047.928571429,1,0,1,1,1,1,1,1
17571,12,2236627.0,6.7065272842,1766.0521848301,2095166.0,159759.071428571,1,0,1,1,1,1,1,1
17572,12,2999967.0,5.0000550006,1316.3478131593,2863691.0,214283.357142857,1,0,1,1,1,1,1,1
17573,12,3000714.0,4.9988102832,1316.0201205447,2864473.0,214336.714285714,1,0,1,1,1,1,1,1
17574,12,2432963.0,6.165321873,1612.4371805079,2293387.0,173783.071428571,1,0,1,1,1,1,1,1
17575,12,2431824.0,6.1682095415,1612.7811881123,2292754.0,173701.714285714,1,0,1,1,1,1,1,1
17576,12,2429588.0,6.1738862721,1613.8538715206,2293535.0,173542.0,1,0,1,1,1,1,1,1
17577,12,2433240.0,6.1646200128,1611.8426460193,2296249.0,173802.857142857,1,0,1,1,1,1,1,1
17578,12,2548887.0,5.8849215363,1539.1031458044,2414137.0,182063.357142857,1,0,1,1,1,1,1,1
17579,12,2553309.0,5.8747296156,1536.0459701509,2416337.0,182379.214285714,1,0,1,1,1,1,1,1
